2310046K01Rik 	 33.78355152817593 	 0.0019619138369573984
Ctsf 	 21.531606295435168 	 0.016255131428143655
Tubb1 	 19.962627113466233 	 0.0008056075753051274
Creb3l3 	 19.914287524001452 	 0.026995178068606872
Itga7 	 17.622459251217077 	 0.044532972727874924
Tmem88b 	 15.171164140398687 	 0.04494139414007066
Fn3k 	 15.159506569505668 	 0.006066656205071508
Crlf1 	 14.896643145676906 	 0.0011234168063442092
Capn5 	 14.102387593761415 	 0.0009014822371291794
Dusp8 	 13.42546926599981 	 0.024677708374670572
Cpne9 	 10.94173209204407 	 0.010011752795722884
Tnfrsf13c 	 10.308998724748117 	 0.0026610175408140835
Tubb3 	 10.187258329867513 	 0.0072563262543685605
Epb4.9 	 10.175247668246458 	 0.006653671505692075
Ypel4 	 10.080450252869465 	 0.0039505919574525684
Hyal1 	 9.22947948999179 	 0.0006190357428009206
Fam57b 	 9.222939465825709 	 0.007015063172432026
Tmem184a 	 8.839060637595724 	 0.001324523626689553
Rragd 	 8.776741462641017 	 0.010267206507731629
Dhrs3 	 8.241276814755992 	 0.013966521314615172
Matn1 	 7.623264091259354 	 0.0038477641093282093
Slc38a5 	 7.493210496372028 	 0.01789145257014177
Fam132b 	 7.287490569338319 	 0.011664314681196036
Abcb9 	 6.857843057236689 	 0.008445004298342305
Alas2 	 6.787472575501385 	 0.009865504292490045
Slc4a1 	 6.35232609128527 	 0.00015907910319067263
Kalrn 	 6.327494854667697 	 0.01499001567044067
Tbx6 	 6.184725698569674 	 0.014466504134394273
Rab3il1 	 5.6598790294656105 	 0.0010881043927065234
Rcn3 	 4.273959934843191 	 0.049544603592562055
Csf2rb2 	 4.059910080203179 	 0.008397552024333408
Srxn1 	 4.020114420662832 	 0.015534262706645393
Pdia2 	 3.9615105722745816 	 0.03607246697804403
Tcp11l1 	 3.9254215071435246 	 0.0018216219457292684
Trp53inp2 	 3.908479722312949 	 0.0008815977530736353
Tmem150a 	 3.6888645960774276 	 0.013757817352145891
Pfkfb4 	 3.6459216752028047 	 0.00305997469391647
Ypel2 	 3.5897423237459773 	 0.019482320933936592
Slc6a9 	 3.479888162581746 	 0.0019951086275949922
Fhdc1 	 3.374606977205911 	 0.01665556908402355
Cpeb2 	 3.2998475252810335 	 0.019688243484316803
B230312A22Rik 	 3.233281958974057 	 0.028517575499868587
Wbscr27 	 3.1720518233670076 	 0.04086805802816237
Tulp2 	 3.1093719098428 	 0.029216502107085762
Fbxo44 	 3.094375934362331 	 0.008249544333922951
Dnajb2 	 3.083387818001088 	 0.006157798567005029
Btn1a1 	 3.061596069048844 	 0.0483185580379819
Trp53inp1 	 3.0538205344901366 	 0.044596262977258855
Mdk 	 2.9732783580458158 	 0.010961825112469948
Slc26a11 	 2.903611581482557 	 0.03688087711201204
Rgs12 	 2.858362323304797 	 0.017275146201814664
Padi3 	 2.833565220829073 	 0.019169163289857693
Btg2 	 2.829392634888066 	 0.022056481378383994
Ypel3 	 2.8179952357954896 	 0.013910961735090273
Abhd4 	 2.76887273433851 	 0.006956887760906117
Slc46a3 	 2.6729971709240363 	 0.0132669272804124
Ppp2r5b 	 2.577546544471565 	 0.01526594948996867
Evi5l 	 2.5386559956612658 	 0.000494787079653698
Map1lc3a 	 2.519085009367495 	 0.018300846568312212
Dhrs11 	 2.4757807533881846 	 0.02056921660733872
Tmcc2 	 2.4701534658789424 	 0.004773356423802804
Dstyk 	 2.4660008198903722 	 0.027082206856400722
Numbl 	 2.418616719501346 	 0.007691899137063582
Arhgap23 	 2.4024124658415595 	 0.014606496242896047
Slc25a37 	 2.39182359136358 	 0.00029822187195860747
Ube2h 	 2.3348432720888987 	 0.0031046612056735423
Nudt18 	 2.334685627665268 	 0.00088722104157087
Ache 	 2.3333833428184327 	 0.0011989975968485374
Mir486 	 2.3212187605950403 	 0.036555063046971564
Cdc25b 	 2.312073932120852 	 0.036718344299488635
Mxi1 	 2.288021214042041 	 0.0057398844469312635
Gstt2 	 2.2767796836438636 	 0.042524854808472505
Crat 	 2.261352742325494 	 0.0018736030910605297
1810058I24Rik 	 2.2483235195665476 	 0.014763371674296725
Fam46c 	 2.236250327439666 	 0.004630025265107669
Fam63b 	 2.2177668753012205 	 0.005853508308287229
Gm16515 	 2.1893432490950713 	 0.0005475699706148039
Slc30a1 	 2.1860452358952163 	 0.0030881892956954766
C2cd2l 	 2.1759273687173213 	 0.012032232367162768
Slc16a10 	 2.1732099925479056 	 0.03456136116062819
Usp49 	 2.15037210396109 	 0.004378531588904086
Elf1 	 2.149222179893588 	 0.03013904668185631
Calcoco1 	 2.1372214982263724 	 0.043369879693633206
Arhgdig 	 2.1180072171033673 	 0.022579681465876873
March8 	 2.0848472518371635 	 0.03199365826881023
Wsb2 	 2.0755535373793985 	 0.003313773024264058
Abcb10 	 2.0694139547545234 	 0.01786849153359481
Uba7 	 2.059937101593428 	 0.01569771710268774
Dyrk1b 	 2.0588017624188693 	 0.017813147792027712
Csf2rb 	 2.056415843384601 	 0.00445402063439894
Pxmp4 	 2.0286050384740597 	 0.015412997644235238
